N_B,D_B,D_over_N,Q,L,c_base,c_qual,c_attn,c_tot,f_base,f_qual,f_attn,form,L_ctx,C
5.810813631212886,213.2991605940727,36.70727958789326,1.0,2.153997995777063,7.436650019437823e+21,9.681840539059945e+20,5.076753079936221e+20,8.91250938133744e+21,0.8344058559994306,0.10863203756434146,0.0569621064362278,幂函数型,2048,8.912509381337441e+21
6.089369817689557,229.51827866709158,37.69163074976056,1.0,2.145047973011262,8.385730072340691e+21,1.0418040880541823e+21,5.724658396051245e+20,9.999999999999998e+21,0.8385730072340691,0.10418040880541823,0.05724658396051245,幂函数型,2048,1e+22
6.382677557361274,246.87146312874856,38.67835417191436,1.0,2.1362771004756,9.454205683588827e+21,1.1205717514311588e+21,6.45407107999664e+20,1.1220184543019649e+22,0.8426069684807918,0.09987106247091929,0.057521969048288726,幂函数型,2048,1.1220184543019653e+22
6.691545937207956,265.4324360669355,39.66683312910006,1.0,2.1276808475683815,1.0656920035001478e+22,1.204821675217463e+21,7.275124077227675e+20,1.258925411794171e+22,0.8465092479000523,0.09570238744330359,0.057788364656643575,幂函数型,2048,1.2589254117941714e+22
7.016824910331562,285.2796811867584,40.65651984086322,1.0,2.1192548339412585,1.2010545440176157e+22,1.2949101040019788e+21,8.199199020493591e+20,1.4125375446227496e+22,0.8502815012526869,0.09167261492846296,0.0580458838188501,幂函数型,2048,1.4125375446227496e+22
7.3594133649247615,306.4965440416753,41.646871678991324,1.0,2.1109948240887806,1.3533808575141336e+22,1.391215350740075e+21,9.239079987296485e+20,1.584893192461106e+22,0.8539255919274459,0.08777975433030397,0.05829465374224697,幂函数型,2048,1.584893192461111e+22
7.720260593680919,329.17157851365755,42.637366254590745,1.0,2.102896722088472,1.5247742196952412e+22,1.4941393694581868e+21,1.040912533978618e+21,1.7782794100389217e+22,0.8574435553195024,0.08402163130401893,0.058534813376478034,幂函数型,2048,1.7782794100389228e+22
8.100361652363457,353.3991713743207,43.627579426803585,0.9999999999999999,2.0949565664904086,1.7175966574665414e+22,1.604110590192904e+21,1.1725459848304924e+21,1.995262314968881e+22,0.8608375172431041,0.08039597491309913,0.05876650784379591,幂函数型,2048,1.995262314968883e+22
8.500770624460209,379.27950407172364,44.61707306633833,0.9999999999999998,2.0871705253552677,1.9345008400036465e+22,1.7215837455378177e+21,1.320619240109156e+21,2.2387211385683436e+22,0.8641097842318816,0.07690032116455395,0.05898989460356312,幂函数型,2048,2.238721138568347e+22
8.922596289425769,406.91922102065325,45.60547264733876,1.0,2.0795348914398217,2.178465558944943e+22,1.8470429040731698e+21,1.4871658215730813e+21,2.5118864315095684e+22,0.867262759819817,0.07353210244314867,0.05920513773703285,幂函数型,2048,2.511886431509572e+22
9.367010486693184,436.43162641344804,46.59241355963514,1.0,2.0720460775287592,2.452835772803598e+22,1.9810023637078518e+21,1.6744692209005895e+21,2.818382931264442e+22,0.8702989737818022,0.07028861627469081,0.059412409943504364,幂函数型,2048,2.8183829312644493e+22
9.835245623096869,467.93736334035736,47.577598086769065,1.0,2.064700611911662,2.761367342806043e+22,2.1240097342677456e+21,1.8850934393555924e+21,3.1622776601683767e+22,0.8732210259674069,0.06716708532655068,0.05961188870604166,幂函数型,2048,3.1622776601683792e+22
10.328595971159446,501.5649938162696,48.56081070619765,1.0,2.0574951340038368,3.108277304643201e+22,2.2766485702891481e+21,2.1219173066364252e+21,3.548133892335758e+22,0.8760315701043067,0.06416467470990547,0.05980375518578734,幂函数型,2048,3.5481338923357603e+22
10.84844076101276,537.45061768543,49.5417387185194,0.9999999999999998,2.0504263901096076,3.498300712758062e+22,2.439536641193044e+21,2.3881732865761707e+21,3.9810717055349835e+22,0.8787334093717242,0.06127838988183243,0.059988200746443045,幂函数型,2048,3.981071705534985e+22
11.396219118548387,575.7396995419031,50.5202377694576,1.0,2.0434912293264933,3.936753462736044e+22,2.61333422384124e+21,2.687490363894473e+21,4.466835921509616e+22,0.8813293194359318,0.058505265690574876,0.06016541487349295,幂函数型,2048,4.466835921509617e+22
